epoch,train_loss,train_accuracy,test_accuracy
43,1.1107738018035889,0.6909722222222222,0.53125
44,1.0835283994674683,0.7118055555555556,0.5243055555555556
45,1.1061906814575195,0.6770833333333334,0.5208333333333334
46,1.0969253778457642,0.7083333333333334,0.5277777777777778
47,1.1026901006698608,0.6736111111111112,0.53125
48,1.0756231546401978,0.7152777777777778,0.53125
49,1.08114755153656,0.6909722222222222,0.5347222222222222
50,1.0676294565200806,0.7222222222222222,0.5243055555555556
51,1.072745442390442,0.6979166666666666,0.5208333333333334
52,1.0717295408248901,0.7152777777777778,0.5173611111111112
53,1.06509268283844,0.7291666666666666,0.5173611111111112
54,1.061662197113037,0.7222222222222222,0.5104166666666666
55,1.0479118824005127,0.7395833333333334,0.5034722222222222
56,1.072967529296875,0.6979166666666666,0.5173611111111112
57,1.0625449419021606,0.71875,0.5208333333333334
58,1.0658961534500122,0.7152777777777778,0.5243055555555556
59,1.0445141792297363,0.7291666666666666,0.5243055555555556
60,1.0424734354019165,0.7361111111111112,0.5416666666666666
61,1.0472197532653809,0.7326388888888888,0.5416666666666666
62,1.0364030599594116,0.7569444444444444,0.5416666666666666
63,1.0199037790298462,0.7708333333333334,0.5486111111111112
64,1.025932788848877,0.7708333333333334,0.5555555555555556
65,1.0358840227127075,0.7569444444444444,0.5659722222222222
66,1.0242546796798706,0.7708333333333334,0.5659722222222222
67,1.0234912633895874,0.7673611111111112,0.5694444444444444
68,1.027150273323059,0.7847222222222222,0.5694444444444444
69,1.0262857675552368,0.7638888888888888,0.5694444444444444
70,1.0301909446716309,0.7361111111111112,0.5520833333333334
71,1.0303112268447876,0.7465277777777778,0.5486111111111112
72,1.0178685188293457,0.78125,0.5590277777777778
73,1.0189839601516724,0.7708333333333334,0.5590277777777778
74,0.9964117407798767,0.7986111111111112,0.5659722222222222
75,1.0194525718688965,0.7569444444444444,0.5729166666666666
76,1.003604769706726,0.7604166666666666,0.5798611111111112
77,0.9981972575187683,0.7777777777777778,0.5763888888888888
78,1.0058889389038086,0.7569444444444444,0.5833333333333334
79,1.0022614002227783,0.7743055555555556,0.5798611111111112
80,1.0143600702285767,0.7638888888888888,0.5868055555555556
81,0.9928076267242432,0.7847222222222222,0.5833333333333334
82,0.9810973405838013,0.8020833333333334,0.5763888888888888
83,0.9699362516403198,0.8125,0.5798611111111112
84,0.9852343797683716,0.8020833333333334,0.5729166666666666
85,0.9872454404830933,0.8090277777777778,0.5833333333333334
86,1.0118191242218018,0.7743055555555556,0.5868055555555556
87,0.9723395109176636,0.8333333333333334,0.5763888888888888
88,0.9869604110717773,0.7847222222222222,0.5729166666666666
89,0.9922860264778137,0.7777777777777778,0.5625
90,0.9794540405273438,0.8125,0.5659722222222222
91,0.9827916622161865,0.8125,0.5694444444444444
92,0.9797016978263855,0.8090277777777778,0.5798611111111112
93,0.9795006513595581,0.8125,0.59375
94,0.9727870225906372,0.8055555555555556,0.5972222222222222
95,0.9706687927246094,0.8125,0.59375
96,0.9646202921867371,0.8159722222222222,0.5902777777777778
97,0.9677577614784241,0.8159722222222222,0.6006944444444444
98,0.9748596549034119,0.8090277777777778,0.6076388888888888
99,0.9825382232666016,0.7986111111111112,0.6076388888888888
100,0.969013512134552,0.8090277777777778,0.625
101,0.9647595882415771,0.8055555555555556,0.625
102,0.9615386128425598,0.8090277777777778,0.6354166666666666
103,0.9573504328727722,0.8368055555555556,0.6354166666666666
104,0.9597728252410889,0.8368055555555556,0.6111111111111112
105,0.931034505367279,0.8576388888888888,0.6145833333333334
106,0.9553968906402588,0.8263888888888888,0.6041666666666666
107,0.9587306976318359,0.8020833333333334,0.6111111111111112
108,0.9465529322624207,0.8263888888888888,0.6111111111111112
109,0.9677130579948425,0.7986111111111112,0.6076388888888888
110,0.9400739669799805,0.8472222222222222,0.6215277777777778
111,0.9416921138763428,0.8368055555555556,0.6284722222222222
112,0.9376024603843689,0.8229166666666666,0.625
113,0.937865674495697,0.84375,0.6284722222222222
114,0.9516106843948364,0.8333333333333334,0.625
115,0.9587594270706177,0.7986111111111112,0.6215277777777778
116,0.9458401799201965,0.8402777777777778,0.6284722222222222
117,0.9567290544509888,0.8090277777777778,0.6284722222222222
118,0.9451122283935547,0.8298611111111112,0.6284722222222222
119,0.9303504228591919,0.8402777777777778,0.625
120,0.936164140701294,0.84375,0.6388888888888888
121,0.9458203911781311,0.8368055555555556,0.6423611111111112
122,0.9130310416221619,0.8680555555555556,0.6215277777777778
123,0.9244059324264526,0.8402777777777778,0.625
124,0.9214844107627869,0.8611111111111112,0.6284722222222222
125,0.9356335401535034,0.8506944444444444,0.6354166666666666
126,0.920761227607727,0.8645833333333334,0.6423611111111112
127,0.9297347664833069,0.8611111111111112,0.6458333333333334
128,0.937812089920044,0.8402777777777778,0.6458333333333334
129,0.9192028045654297,0.8645833333333334,0.6423611111111112
130,0.9267256259918213,0.8576388888888888,0.6354166666666666
131,0.9482734203338623,0.8159722222222222,0.6284722222222222
132,0.9238131046295166,0.8611111111111112,0.625
133,0.9319097995758057,0.8333333333333334,0.6458333333333334
134,0.9252408146858215,0.8506944444444444,0.6423611111111112
135,0.9257698059082031,0.84375,0.6284722222222222
136,0.92795729637146,0.8402777777777778,0.6354166666666666
137,0.9180676341056824,0.8506944444444444,0.6215277777777778
138,0.9156825542449951,0.8611111111111112,0.6180555555555556
139,0.9205094575881958,0.8402777777777778,0.625
140,0.9142315983772278,0.8645833333333334,0.6284722222222222
141,0.9068920612335205,0.8680555555555556,0.6319444444444444
142,0.9196598529815674,0.8472222222222222,0.625
143,0.9149339199066162,0.8541666666666666,0.625
144,0.8996212482452393,0.875,0.6215277777777778
145,0.9371756315231323,0.8333333333333334,0.6111111111111112
146,0.9036009907722473,0.8645833333333334,0.6076388888888888
147,0.9057345986366272,0.8784722222222222,0.6041666666666666
148,0.912847638130188,0.8680555555555556,0.59375
149,0.9122017621994019,0.8541666666666666,0.5972222222222222
150,0.9154758453369141,0.8506944444444444,0.5972222222222222
151,0.9301256537437439,0.8298611111111112,0.5972222222222222
152,0.8965519666671753,0.8854166666666666,0.6006944444444444
153,0.9221646189689636,0.8402777777777778,0.6041666666666666
154,0.8974918723106384,0.8715277777777778,0.6006944444444444
155,0.9209063053131104,0.8298611111111112,0.6111111111111112
156,0.9128519892692566,0.8506944444444444,0.6111111111111112
157,0.8987488150596619,0.8784722222222222,0.6180555555555556
158,0.8844860792160034,0.8958333333333334,0.625
159,0.9034870862960815,0.8680555555555556,0.6388888888888888
160,0.9200955629348755,0.8472222222222222,0.6423611111111112
161,0.910065233707428,0.8680555555555556,0.6388888888888888
162,0.8987076282501221,0.8715277777777778,0.6319444444444444
163,0.9066786170005798,0.8680555555555556,0.6319444444444444
164,0.9103467464447021,0.8645833333333334,0.6284722222222222
165,0.9044479727745056,0.8541666666666666,0.6354166666666666
166,0.8937295079231262,0.8715277777777778,0.6388888888888888
167,0.874401330947876,0.90625,0.6354166666666666
168,0.9044827222824097,0.8715277777777778,0.6319444444444444
169,0.906096875667572,0.8611111111111112,0.6319444444444444
170,0.9029681086540222,0.8680555555555556,0.6319444444444444
171,0.8882977366447449,0.8784722222222222,0.6354166666666666
172,0.8953254222869873,0.8784722222222222,0.6284722222222222
173,0.9115773439407349,0.8680555555555556,0.625
174,0.8800384402275085,0.8923611111111112,0.6354166666666666
175,0.8881046175956726,0.875,0.6354166666666666
176,0.888625979423523,0.8819444444444444,0.6145833333333334
177,0.8988972902297974,0.8680555555555556,0.6354166666666666
178,0.8799993991851807,0.8958333333333334,0.6319444444444444
179,0.8904898762702942,0.8784722222222222,0.6388888888888888
180,0.90532386302948,0.8680555555555556,0.6493055555555556
181,0.8836286067962646,0.8923611111111112,0.6631944444444444
182,0.8712438941001892,0.8993055555555556,0.6631944444444444
183,0.8681542873382568,0.9027777777777778,0.6701388888888888
184,0.8974936604499817,0.8541666666666666,0.6493055555555556
185,0.8961260914802551,0.8715277777777778,0.6458333333333334
186,0.8798258304595947,0.8958333333333334,0.6388888888888888
187,0.8785640597343445,0.8784722222222222,0.6423611111111112
188,0.8932065963745117,0.8645833333333334,0.6388888888888888
189,0.8931230902671814,0.8680555555555556,0.6388888888888888
190,0.8809460401535034,0.8854166666666666,0.6354166666666666
191,0.8746854066848755,0.8958333333333334,0.6458333333333334
192,0.8959619998931885,0.8576388888888888,0.6423611111111112
193,0.8820772171020508,0.8854166666666666,0.6423611111111112
194,0.8906891345977783,0.8854166666666666,0.6319444444444444
195,0.8833833932876587,0.8888888888888888,0.6493055555555556
196,0.8788582682609558,0.8888888888888888,0.6493055555555556
197,0.8869706392288208,0.8715277777777778,0.6388888888888888
198,0.8743783831596375,0.8854166666666666,0.6388888888888888
199,0.8778247833251953,0.8819444444444444,0.6388888888888888
200,0.8914816975593567,0.8645833333333334,0.6354166666666666
201,0.8698430061340332,0.8958333333333334,0.6319444444444444
202,0.8903668522834778,0.8680555555555556,0.6354166666666666
203,0.8747909069061279,0.8854166666666666,0.6423611111111112
204,0.8817583322525024,0.8819444444444444,0.6493055555555556
205,0.8826397657394409,0.8784722222222222,0.6458333333333334
206,0.8693933486938477,0.8958333333333334,0.6527777777777778
207,0.8900187015533447,0.8680555555555556,0.65625
208,0.8796170353889465,0.8888888888888888,0.65625
209,0.8746076226234436,0.8923611111111112,0.65625
210,0.8794138431549072,0.8854166666666666,0.65625
211,0.8683452010154724,0.8888888888888888,0.6423611111111112
212,0.8604520559310913,0.9097222222222222,0.6423611111111112
213,0.9002008438110352,0.8541666666666666,0.6527777777777778
214,0.8766173720359802,0.8993055555555556,0.6493055555555556
215,0.8953497409820557,0.875,0.6493055555555556
216,0.868066132068634,0.8854166666666666,0.6527777777777778
217,0.8795334100723267,0.875,0.6527777777777778
218,0.8583614826202393,0.9097222222222222,0.6597222222222222
219,0.8637288808822632,0.8923611111111112,0.6666666666666666
220,0.8531986474990845,0.9236111111111112,0.6805555555555556
221,0.8666215538978577,0.8958333333333334,0.6944444444444444
222,0.8677226901054382,0.8958333333333334,0.6979166666666666
223,0.8730307221412659,0.8854166666666666,0.6944444444444444
224,0.8422303199768066,0.9236111111111112,0.6875
225,0.8896046876907349,0.8854166666666666,0.6875
226,0.8749561309814453,0.9027777777777778,0.7013888888888888
227,0.8793970942497253,0.8819444444444444,0.6909722222222222
228,0.866814374923706,0.8958333333333334,0.6875
229,0.8651495575904846,0.8923611111111112,0.6770833333333334
230,0.8765106797218323,0.8923611111111112,0.65625
231,0.8743846416473389,0.8784722222222222,0.6597222222222222
232,0.8732842206954956,0.8854166666666666,0.6597222222222222
233,0.8750439882278442,0.8958333333333334,0.6701388888888888
234,0.8749731779098511,0.8923611111111112,0.6597222222222222
235,0.8698322176933289,0.8923611111111112,0.6527777777777778
236,0.8552171587944031,0.9131944444444444,0.6493055555555556
237,0.8484984040260315,0.9027777777777778,0.6458333333333334
238,0.8883649706840515,0.8784722222222222,0.6423611111111112
239,0.8515070080757141,0.9236111111111112,0.6354166666666666
240,0.8764986395835876,0.8819444444444444,0.6423611111111112
241,0.8625749349594116,0.9097222222222222,0.6423611111111112
242,0.8740162253379822,0.8888888888888888,0.6423611111111112
243,0.8569502234458923,0.9270833333333334,0.6493055555555556
244,0.8585819005966187,0.9097222222222222,0.6631944444444444
245,0.8592407703399658,0.9097222222222222,0.6770833333333334
246,0.8750234246253967,0.8819444444444444,0.6979166666666666
247,0.856726884841919,0.9131944444444444,0.6979166666666666
248,0.8474235534667969,0.9236111111111112,0.6875
249,0.8720593452453613,0.8854166666666666,0.6944444444444444
250,0.8490270376205444,0.9201388888888888,0.6909722222222222
251,0.8806777000427246,0.8715277777777778,0.6979166666666666
252,0.8548181653022766,0.90625,0.6909722222222222
253,0.8747818470001221,0.8854166666666666,0.6875
254,0.8518933653831482,0.9097222222222222,0.6909722222222222
255,0.8611252903938293,0.9027777777777778,0.6909722222222222
256,0.8610054850578308,0.9097222222222222,0.6944444444444444
257,0.8515766859054565,0.9166666666666666,0.6840277777777778
258,0.8601707220077515,0.90625,0.6736111111111112
259,0.8597394227981567,0.9027777777777778,0.6736111111111112
260,0.8538583517074585,0.9131944444444444,0.6770833333333334
261,0.8531291484832764,0.9097222222222222,0.6805555555555556
262,0.8437778949737549,0.9236111111111112,0.6701388888888888
263,0.8693262338638306,0.8854166666666666,0.6770833333333334
264,0.8427724838256836,0.9166666666666666,0.6736111111111112
265,0.8489906787872314,0.9201388888888888,0.6666666666666666
266,0.8557541966438293,0.9166666666666666,0.6840277777777778
267,0.8667820692062378,0.8854166666666666,0.6805555555555556
268,0.845834493637085,0.9131944444444444,0.6840277777777778
269,0.8476860523223877,0.9166666666666666,0.6979166666666666
270,0.8598828315734863,0.90625,0.7048611111111112
271,0.8666465878486633,0.8854166666666666,0.7048611111111112
272,0.8557567596435547,0.8993055555555556,0.7083333333333334
273,0.8519163727760315,0.8993055555555556,0.7013888888888888
274,0.8468536734580994,0.9131944444444444,0.7013888888888888
275,0.8649646043777466,0.9027777777777778,0.7048611111111112
276,0.8448606729507446,0.9166666666666666,0.7048611111111112
277,0.850935697555542,0.90625,0.6944444444444444
278,0.8676587343215942,0.8888888888888888,0.6701388888888888
279,0.8472836017608643,0.9201388888888888,0.6701388888888888
280,0.8672840595245361,0.8958333333333334,0.6805555555555556
281,0.8608529567718506,0.8923611111111112,0.6909722222222222
282,0.8676914572715759,0.8784722222222222,0.6944444444444444
283,0.8577575087547302,0.8993055555555556,0.7013888888888888
284,0.8486670255661011,0.9027777777777778,0.7083333333333334
285,0.8634927272796631,0.8958333333333334,0.7152777777777778
286,0.8484105467796326,0.9236111111111112,0.7222222222222222
287,0.8461703658103943,0.9131944444444444,0.7152777777777778
288,0.8475897908210754,0.9131944444444444,0.7118055555555556
289,0.8292818069458008,0.9270833333333334,0.7118055555555556
290,0.8508460521697998,0.9097222222222222,0.7152777777777778
291,0.8486247658729553,0.9166666666666666,0.7152777777777778
292,0.8701079487800598,0.8819444444444444,0.7083333333333334
293,0.852677583694458,0.8993055555555556,0.7013888888888888
294,0.8453516960144043,0.9097222222222222,0.6944444444444444
295,0.850379228591919,0.9166666666666666,0.6979166666666666
296,0.8502062559127808,0.8993055555555556,0.6805555555555556
297,0.8409847021102905,0.9236111111111112,0.6805555555555556
298,0.8588904738426208,0.9097222222222222,0.6736111111111112
299,0.8478550314903259,0.9166666666666666,0.6840277777777778
300,0.8361127376556396,0.9270833333333334,0.6944444444444444
301,0.8558924198150635,0.8993055555555556,0.6979166666666666
302,0.8357506990432739,0.9166666666666666,0.7013888888888888
303,0.8293244242668152,0.9305555555555556,0.6979166666666666
304,0.8393180966377258,0.9236111111111112,0.6979166666666666
305,0.8437914252281189,0.9131944444444444,0.6979166666666666
306,0.8509913086891174,0.9027777777777778,0.7048611111111112
307,0.8430821895599365,0.9236111111111112,0.6944444444444444
308,0.8488587141036987,0.9201388888888888,0.6909722222222222
309,0.836448609828949,0.9236111111111112,0.6909722222222222
310,0.8420026302337646,0.9131944444444444,0.7118055555555556
311,0.8482545018196106,0.9131944444444444,0.7048611111111112
312,0.8472331166267395,0.9131944444444444,0.6840277777777778
313,0.8525534272193909,0.90625,0.6770833333333334
314,0.8511986136436462,0.90625,0.6840277777777778
315,0.8387303352355957,0.9270833333333334,0.6979166666666666
316,0.834070086479187,0.9270833333333334,0.7083333333333334
317,0.8547108173370361,0.9027777777777778,0.6979166666666666
318,0.8351461887359619,0.9270833333333334,0.6944444444444444
319,0.8268249034881592,0.9236111111111112,0.7048611111111112
320,0.8535878658294678,0.8993055555555556,0.7048611111111112
321,0.8439831733703613,0.9201388888888888,0.7118055555555556
322,0.8576503396034241,0.8993055555555556,0.7118055555555556
323,0.846808671951294,0.9236111111111112,0.7152777777777778
324,0.8463117480278015,0.90625,0.7118055555555556
325,0.837321937084198,0.9305555555555556,0.7083333333333334
326,0.8389308452606201,0.9236111111111112,0.7048611111111112
327,0.8414230346679688,0.9201388888888888,0.6909722222222222
328,0.84098219871521,0.90625,0.6909722222222222
329,0.8364720940589905,0.9270833333333334,0.7013888888888888
330,0.8551359176635742,0.8923611111111112,0.7118055555555556
331,0.862826943397522,0.8923611111111112,0.7118055555555556
332,0.8531964421272278,0.8888888888888888,0.71875
333,0.8373029232025146,0.9236111111111112,0.7118055555555556
334,0.8376461863517761,0.9305555555555556,0.7013888888888888
335,0.8548442721366882,0.8888888888888888,0.6840277777777778
336,0.8386602401733398,0.9236111111111112,0.6840277777777778
337,0.8391348123550415,0.9201388888888888,0.6770833333333334
338,0.8428257703781128,0.9131944444444444,0.6736111111111112
339,0.8567619323730469,0.8923611111111112,0.6736111111111112
340,0.8436506390571594,0.9027777777777778,0.6666666666666666
341,0.8360173106193542,0.9201388888888888,0.6631944444444444
342,0.837587296962738,0.9131944444444444,0.6701388888888888
343,0.8295211791992188,0.9270833333333334,0.6701388888888888
344,0.8340657353401184,0.9270833333333334,0.6909722222222222
345,0.8490792512893677,0.90625,0.6979166666666666
346,0.8427562713623047,0.9201388888888888,0.7013888888888888
347,0.8529444336891174,0.8923611111111112,0.7013888888888888
348,0.8628450036048889,0.8819444444444444,0.7048611111111112
349,0.8554392457008362,0.9097222222222222,0.7118055555555556
350,0.8368681073188782,0.9097222222222222,0.7152777777777778
351,0.8274879455566406,0.9375,0.71875
352,0.8265514969825745,0.9375,0.71875
353,0.8338697552680969,0.9340277777777778,0.71875
354,0.8270009756088257,0.9270833333333334,0.71875
355,0.8200598359107971,0.9409722222222222,0.7152777777777778
356,0.8149194121360779,0.9513888888888888,0.7083333333333334
357,0.8457763195037842,0.9236111111111112,0.7013888888888888
358,0.8417800664901733,0.9097222222222222,0.6875
359,0.8399133086204529,0.9305555555555556,0.6736111111111112
360,0.8391379117965698,0.9166666666666666,0.6736111111111112
361,0.8295915126800537,0.9305555555555556,0.6840277777777778
362,0.8402877449989319,0.9166666666666666,0.6875
363,0.8246710896492004,0.9409722222222222,0.6944444444444444
364,0.843500554561615,0.9131944444444444,0.6875
365,0.8228719234466553,0.9375,0.7048611111111112
366,0.8321032524108887,0.9236111111111112,0.6944444444444444
367,0.8306030631065369,0.9236111111111112,0.7013888888888888
368,0.822800874710083,0.9201388888888888,0.7048611111111112
369,0.8365629315376282,0.9097222222222222,0.7048611111111112
370,0.8206167817115784,0.9444444444444444,0.7118055555555556
371,0.8375739455223083,0.9270833333333334,0.7083333333333334
372,0.8257534503936768,0.9270833333333334,0.6979166666666666
373,0.8453296422958374,0.90625,0.7048611111111112
374,0.8237062096595764,0.9340277777777778,0.6979166666666666
375,0.8510023951530457,0.9027777777777778,0.6979166666666666
376,0.8323010206222534,0.9201388888888888,0.6944444444444444
377,0.8087286353111267,0.9548611111111112,0.6840277777777778
378,0.8346750736236572,0.9166666666666666,0.6875
379,0.8355002999305725,0.90625,0.6805555555555556
380,0.8351092338562012,0.9270833333333334,0.6736111111111112
381,0.8394790291786194,0.9131944444444444,0.6805555555555556
382,0.8336746096611023,0.9305555555555556,0.6944444444444444
383,0.832256555557251,0.9201388888888888,0.6770833333333334
384,0.8336435556411743,0.9236111111111112,0.6736111111111112
385,0.8450342416763306,0.9166666666666666,0.6701388888888888
386,0.818889856338501,0.9409722222222222,0.6666666666666666
387,0.8341088891029358,0.9305555555555556,0.65625
388,0.830989420413971,0.9340277777777778,0.6631944444444444
389,0.8415421843528748,0.9097222222222222,0.6770833333333334
390,0.8243938684463501,0.9340277777777778,0.6666666666666666
391,0.825225830078125,0.9201388888888888,0.6597222222222222
392,0.8316406011581421,0.9340277777777778,0.6736111111111112
393,0.8400567173957825,0.9340277777777778,0.6805555555555556
394,0.834181010723114,0.9201388888888888,0.6944444444444444
395,0.8496553301811218,0.90625,0.71875
396,0.832831859588623,0.9236111111111112,0.7326388888888888
397,0.8316924571990967,0.9131944444444444,0.7256944444444444
398,0.8350068926811218,0.9201388888888888,0.7395833333333334
399,0.8345316052436829,0.9166666666666666,0.7395833333333334
400,0.836117684841156,0.9166666666666666,0.7256944444444444
401,0.8245306611061096,0.9375,0.7256944444444444
402,0.8286604881286621,0.9236111111111112,0.7326388888888888
403,0.8376439213752747,0.9201388888888888,0.7326388888888888
404,0.843897819519043,0.90625,0.7083333333333334
405,0.82781583070755,0.9340277777777778,0.7118055555555556
406,0.8189181685447693,0.9340277777777778,0.7013888888888888
407,0.8232760429382324,0.9409722222222222,0.7013888888888888
408,0.8147979974746704,0.9548611111111112,0.6979166666666666
409,0.8351871967315674,0.9097222222222222,0.6805555555555556
410,0.8073598742485046,0.9409722222222222,0.6631944444444444
411,0.8259522914886475,0.9375,0.6631944444444444
412,0.8393657207489014,0.90625,0.6701388888888888
413,0.8247790932655334,0.9375,0.6736111111111112
414,0.8281041979789734,0.9166666666666666,0.6909722222222222
415,0.828458845615387,0.9305555555555556,0.7118055555555556
416,0.8331593871116638,0.9305555555555556,0.7083333333333334
417,0.8103088140487671,0.9548611111111112,0.6979166666666666
418,0.8215296268463135,0.9444444444444444,0.7048611111111112
419,0.8344958424568176,0.9166666666666666,0.7048611111111112
420,0.8217436671257019,0.9236111111111112,0.71875
421,0.818152129650116,0.9409722222222222,0.7256944444444444
422,0.8150938749313354,0.9375,0.7326388888888888
423,0.830602765083313,0.9375,0.7326388888888888
424,0.8138884902000427,0.9444444444444444,0.7291666666666666
425,0.8412075042724609,0.90625,0.7291666666666666
426,0.8271002769470215,0.9201388888888888,0.7222222222222222
427,0.8191962242126465,0.9340277777777778,0.6979166666666666
428,0.818166196346283,0.9340277777777778,0.6909722222222222
429,0.8229858875274658,0.9340277777777778,0.6909722222222222
430,0.8200677633285522,0.9340277777777778,0.6944444444444444
431,0.8196926712989807,0.9513888888888888,0.6944444444444444
432,0.8379800319671631,0.9166666666666666,0.7048611111111112
433,0.8397234678268433,0.9131944444444444,0.7048611111111112
434,0.8264224529266357,0.9305555555555556,0.71875
435,0.8199979662895203,0.9409722222222222,0.7395833333333334
436,0.8367366790771484,0.9201388888888888,0.7395833333333334
437,0.8115668296813965,0.9513888888888888,0.7361111111111112
438,0.8145602345466614,0.9375,0.7395833333333334
439,0.840172529220581,0.9236111111111112,0.7152777777777778
440,0.8214400410652161,0.9375,0.7118055555555556
441,0.825383722782135,0.9270833333333334,0.7291666666666666
442,0.8164932131767273,0.9444444444444444,0.7118055555555556
443,0.8339874148368835,0.9027777777777778,0.7083333333333334
444,0.8302567601203918,0.9131944444444444,0.6979166666666666
445,0.8247572183609009,0.9270833333333334,0.7013888888888888
446,0.8123407363891602,0.9479166666666666,0.7013888888888888
447,0.816825807094574,0.9444444444444444,0.6979166666666666
448,0.8234159350395203,0.9270833333333334,0.6875
449,0.8096949458122253,0.9479166666666666,0.7118055555555556
450,0.8299245238304138,0.9201388888888888,0.7048611111111112
451,0.8199092745780945,0.9409722222222222,0.7152777777777778
452,0.8116934299468994,0.9548611111111112,0.7083333333333334
453,0.8148372173309326,0.9479166666666666,0.6944444444444444
454,0.8249461650848389,0.9305555555555556,0.6979166666666666
455,0.8130925893783569,0.9444444444444444,0.6840277777777778
456,0.8173215389251709,0.9444444444444444,0.6805555555555556
457,0.8223018050193787,0.9305555555555556,0.6840277777777778
458,0.8248571753501892,0.9270833333333334,0.6909722222222222
459,0.8177220225334167,0.9409722222222222,0.6805555555555556
460,0.8216195106506348,0.9236111111111112,0.6770833333333334
461,0.8111572861671448,0.9444444444444444,0.6736111111111112
462,0.8136441707611084,0.9444444444444444,0.6770833333333334
463,0.8413712978363037,0.9166666666666666,0.6770833333333334
464,0.8018701076507568,0.9583333333333334,0.6701388888888888
465,0.8169057369232178,0.9409722222222222,0.6805555555555556
466,0.8093389868736267,0.9583333333333334,0.6840277777777778
467,0.8239370584487915,0.9270833333333334,0.6909722222222222
468,0.814700722694397,0.9444444444444444,0.6875
469,0.8172446489334106,0.9340277777777778,0.7048611111111112
470,0.8134047985076904,0.9513888888888888,0.71875
471,0.8034582734107971,0.9583333333333334,0.7395833333333334
472,0.8191055655479431,0.9444444444444444,0.7326388888888888
473,0.8220260739326477,0.9340277777777778,0.7395833333333334
474,0.8207706212997437,0.9375,0.7430555555555556
475,0.7986589670181274,0.9583333333333334,0.7430555555555556
476,0.8127725720405579,0.9340277777777778,0.7604166666666666
477,0.8093132972717285,0.9444444444444444,0.7534722222222222
478,0.8156002759933472,0.9409722222222222,0.7604166666666666
479,0.8188426494598389,0.9270833333333334,0.7534722222222222
480,0.8224047422409058,0.9444444444444444,0.7465277777777778
481,0.8195450305938721,0.9340277777777778,0.75
482,0.8242535591125488,0.9340277777777778,0.7430555555555556
483,0.8165773749351501,0.9375,0.7395833333333334
484,0.801846981048584,0.9444444444444444,0.7395833333333334
485,0.816179096698761,0.9409722222222222,0.7152777777777778
486,0.8345261812210083,0.9097222222222222,0.71875
487,0.8173830509185791,0.9409722222222222,0.7256944444444444
488,0.8155558109283447,0.9444444444444444,0.7118055555555556
489,0.8192580938339233,0.9340277777777778,0.7118055555555556
490,0.8320438265800476,0.9270833333333334,0.7222222222222222
491,0.8156497478485107,0.9375,0.7326388888888888
492,0.8212820291519165,0.9305555555555556,0.7361111111111112
493,0.8261792659759521,0.9201388888888888,0.7361111111111112
494,0.8210746645927429,0.9375,0.7430555555555556
495,0.8291153907775879,0.9236111111111112,0.7395833333333334
496,0.8149188160896301,0.9409722222222222,0.7395833333333334
497,0.8258812427520752,0.9305555555555556,0.7361111111111112
498,0.8265851736068726,0.9166666666666666,0.7291666666666666
499,0.8313959240913391,0.9236111111111112,0.7256944444444444
